,Features,DTC,RFC,GBC
2023,611710,0.0,7.218610433735358e-05,0.0
2024,62,0.0,0.002977357389889646,0.0
2025,621,0.0,0.005160638544619592,0.0
2026,6211,0.0,0.002003718195312329,0.0
2027,62111,0.0,0.0020709080705137283,0.0
2028,621111,0.0,0.0018305007889957772,0.0
2029,621112,0.0,7.94584923793485e-05,0.0
2030,6212,0.0,0.0023608083796718598,0.0
2031,62121,0.0,0.0021752687051369937,0.0
2032,621210,0.0,0.002529527047809189,0.0
2033,6213,0.0,0.002131913608200201,0.00019157427957353193
2034,62131,0.0,0.00131584123266691,0.0
2035,621310,0.0,0.0013387820978032394,0.0
2036,62132,0.0,0.0011616666397938084,0.0
2037,621320,0.0,0.0009011945717083078,0.0
2038,62133,0.0,4.631889721135938e-05,0.0
2039,621330,0.0,0.0010240762078692605,0.0
2040,62134,0.0,0.0006003630235901712,0.0
2041,621340,0.0,0.0007286472641798604,0.0
2042,62139,0.0,0.00015950984409870443,0.0
2043,621391,0.0,6.148317245619301e-05,0.0
2044,621399,0.0,0.0001861796026187167,0.0
2045,6214,0.0,0.0012911299231287334,0.00032312180775238825
2046,62141,0.0,0.0,0.0
2047,621410,0.0,3.8482231158386434e-05,0.0
2048,62142,0.0,5.55297714271827e-06,0.0
2049,621420,0.0,0.0,0.0
2050,62149,0.0,0.0002838651324291313,0.0
2051,621491,0.0,0.0,0.0
2052,621492,0.0,0.0,0.0
2053,621493,0.0,0.00013463213635381516,0.0
2054,621498,0.0,0.0,0.0
2055,6215,0.0,4.5339879903490626e-05,0.0
2056,62151,0.0,0.00015763868238855415,0.0
2057,621511,0.0,0.0,0.0
2058,621512,0.0,5.246674184627915e-05,0.0
2059,6216,0.0,0.0014366435895256074,0.0
2060,62161,0.0,0.0008210386930067723,0.0
2061,621610,0.0,0.002288422892346725,0.00037587074788126537
2062,6219,0.0,0.0003213598303973671,0.0
2063,62191,0.0,0.00022247942087455272,0.0
2064,621910,0.0,0.0,0.0
2065,62199,0.0,9.706174053486815e-05,0.0
2066,621991,0.0,0.0,0.0
2067,621999,0.0,0.0,0.0
2068,622,0.0,0.00047775189080055946,0.000994870794108674
2069,6221,0.0,0.00022538677822516253,0.0
2070,62211,0.0,5.0783636654845845e-05,0.0
2071,622110,0.0,5.406315506170766e-06,0.0
2072,6222,0.0,0.0,0.0
2073,62221,0.0,0.0,0.0
2074,622210,0.0,0.0,0.0
2075,6223,0.0,3.2847158303427874e-05,0.0
2076,62231,0.0,0.00010663116094045606,0.0
2077,622310,0.0,6.478480632452181e-06,0.0
2078,623,0.0,0.003024835382388642,0.007254354917593638
2079,6231,0.0,0.0005271966150504893,0.0
2080,62311,0.0,0.0018591000689435347,0.0009662847469091231
2081,623110,0.0,0.0012752105840593763,0.0014838197524011903
2082,6232,0.0,0.0001221625574099297,0.0
2083,62321,0.0,4.5518376121852915e-05,0.0
2084,623210,0.0,0.00014545297632067908,0.0
2085,62322,0.0,1.2339950148240512e-05,0.0
2086,623220,0.0,0.0,0.0
2087,6233,0.0,0.0005399576461789122,0.0
2088,62331,0.0,0.0002981914944170715,0.0
2089,623311,0.0,1.7683858177583117e-05,0.0
2090,623312,0.0,5.279034404821277e-05,0.0
2091,6239,0.0,5.4017059481344195e-05,0.0
2092,62399,0.0,5.8891536208139104e-05,0.0
2093,623990,0.0,8.714768010369437e-05,0.0
2094,624,0.0,0.003651716278438872,0.0018219871505278042
2095,6241,0.0,0.0022091935907415554,0.0
2096,62411,0.0,0.00017401045791470292,0.0
2097,624110,0.0,6.769601617859153e-05,0.0
2098,62412,0.0,0.0006555205517719626,0.0
2099,624120,0.0,0.0010304265220958207,0.0
2100,62419,0.0,0.0004727848530154874,0.0
2101,624190,0.0,0.00027348312240501796,0.0
2102,6242,0.0,0.0002445822917618178,0.0
2103,62421,0.0,0.0,0.0
2104,624210,0.0,0.0,0.0
2105,62422,0.0,0.0,0.0
2106,624221,0.0,0.0,0.0
2107,624229,0.0,3.3454814524272325e-05,0.0
2108,62423,0.0,0.0,0.0
2109,624230,0.0,6.560270781544821e-05,0.0
2110,6243,0.0,0.00015548877036155998,0.0
2111,62431,0.0,8.400826968087057e-05,0.0
2112,624310,0.0,1.963319949412859e-05,0.0
2113,6244,0.0,0.0021797274282479746,0.002053717083842437
2114,62441,0.0,0.001818292058908669,0.0
2115,624410,0.0,0.002752948006905138,0.001131022741220678
2116,71,0.0,0.004253584312423172,0.004957718938958795
2117,711,0.0,3.716984467930758e-05,0.0
2118,7111,0.0,8.57854251860596e-05,0.0
2119,71111,0.0,7.826189577705505e-05,0.0
2120,711110,0.0,1.6391421033126831e-06,0.0
2121,71112,0.0,0.0,0.0
2122,711120,0.0,0.0,0.0
2123,71113,0.0,4.463174516037564e-05,0.0
2124,711130,0.0,4.6769084467260395e-05,0.0
2125,71119,0.0,0.0,0.0
2126,711190,0.0,0.0,0.0
2127,7112,0.0,4.235675944422634e-05,0.0
2128,71121,0.0,0.0001305742462565522,0.0
2129,711211,0.0,0.0,0.0
2130,711212,0.0,0.0,0.0
2131,711219,0.0,5.3200837019556495e-05,0.0
2132,7113,0.0,0.0,0.0
2133,71131,0.0,0.0,0.0
2134,711310,0.0,3.35307443098581e-05,0.0
2135,71132,0.0,0.0,0.0
2136,711320,0.0,0.0,0.0
2137,7114,0.0,0.0,0.0
2138,71141,0.0,0.0,0.0
2139,711410,0.0,0.0,0.0
2140,7115,0.0,9.173981301471615e-06,0.0
2141,71151,0.0,0.000484206463529539,0.0
2142,711510,0.0,0.0006159877079681497,0.0
2143,712,0.0,0.0003964946043752355,0.0
2144,7121,0.0,0.0003750272472643982,0.0
2145,71211,0.0,0.0,0.0
2146,712110,0.0,0.0,0.0
2147,71212,0.0,0.0,0.0
2148,712120,0.0,0.0,0.0
2149,71213,0.0,0.0,0.0
2150,712130,0.0,0.0,0.0
2151,71219,0.0,0.00036194519885667865,0.0
2152,712190,0.0,0.0002376541043132957,0.0
2153,713,0.0,0.0013735176240628375,0.0
2154,7131,0.0,8.63659808105224e-05,0.0
2155,71311,0.0,0.0,0.0
2156,713110,0.0,0.0,0.0
2157,71312,0.0,1.6991368724427497e-05,0.0
2158,713120,0.0,0.0,0.0
2159,7132,0.0,2.95949194946274e-05,0.0
2160,71321,0.0,0.0,0.0
2161,713210,0.0,5.150929506345531e-06,0.0
2162,71329,0.0,0.0,0.0
2163,713290,0.0,1.0800160480446118e-05,0.0
2164,7139,0.0,0.0015907006462974695,0.0
2165,71391,0.0,0.0004690351260257229,0.0
2166,713910,0.0,0.00018384693634942398,0.0
2167,71392,0.0,0.0,0.0
2168,713920,0.0,0.0,0.0
2169,71393,0.0,0.00014740107358027953,0.0
2170,713930,0.0,0.00017364989869205657,0.0
2171,71394,0.0,0.002339845753877461,0.0
2172,713940,0.0,0.000852448787329894,0.0
2173,71395,0.0,8.38892832200211e-05,0.0
2174,713950,0.0,8.665559746306641e-05,0.0
2175,71399,0.0,0.0007407258777865669,0.0
2176,713990,0.0,0.0013863923766984823,0.0
2177,72,0.0,0.004711942859793005,0.003910560980468887
2178,721,0.0,0.0018445154506498914,0.0
2179,7211,0.0,0.0008635330672011233,0.0
2180,72111,0.0,0.0019446332453156487,0.0
2181,721110,0.0,0.0009381993689360661,0.0
2182,72112,0.0,0.0,0.0
2183,721120,0.0,0.0,0.0
2184,72119,0.0,0.0003418820294816106,0.0
2185,721191,0.0,0.0,0.0
2186,721199,0.0,0.0,0.0
2187,7212,0.0,0.0002458432406592459,0.0
2188,72121,0.0,3.4184940053953574e-05,0.0
2189,721211,0.0,0.00012653451051544424,0.0
2190,721214,0.0,0.00017983669619514041,0.0
2191,7213,0.0,0.00018142969004996616,0.0
2192,72131,0.0,3.061500939942887e-05,0.0
2193,721310,0.0,1.524833953924081e-05,0.0
2194,722,0.0,0.00426376739226313,0.0043280938698030775
2195,7221,0.0,0.003894570049208449,0.0
2196,72211,0.0,0.004881287104416623,0.0
2197,722110,0.0,0.003182292336687402,0.0
2198,7222,0.0,0.002515128605984021,0.0005441289875406059
2199,72221,0.0,0.0033966321061460808,0.0002604546232589253
2200,722211,0.0,0.0023590278070254717,0.0
2201,722212,0.0,0.00020452926765330274,0.0
2202,722213,0.0,0.00021745254859666905,0.0
2203,7223,0.0,0.0005238730076059161,0.0
2204,72231,0.0,0.00014569786498126776,0.0
2205,722310,0.0,0.0,0.0
2206,72232,0.0,0.0001638703592957255,0.0
2207,722320,0.0,0.0002507469665763136,0.0
2208,72233,0.0,0.0,0.0
2209,722330,0.0,0.0,0.0
2210,7224,0.0,0.0010902643342617228,0.0
2211,72241,0.0,0.0006062077790986837,0.0
2212,722410,0.0,0.0012011371473545163,0.0
2213,81,0.0,0.004114680633638715,0.0
2214,811,0.0,0.0024562181858280145,0.0
2215,8111,0.0,0.004810447847334129,0.009264403531398863
2216,81111,0.0,0.0031150193790392953,0.0
2217,811111,0.0,0.0017089508355869747,0.0
2218,811112,0.0,0.00035463240515267716,0.002672328572300394
2219,811113,0.0,0.00012877668219920567,0.0
2220,811118,0.0,0.00040782940932106176,0.0
2221,81112,0.0,0.0012697729096221029,0.0
2222,811121,0.0,0.0007577955479194698,0.0
2223,811122,0.0,2.2147896130511505e-05,0.0
2224,81119,0.0,0.001032015275056727,0.0
2225,811191,0.0,0.00013650951868270187,0.0
2226,811192,0.0,0.00030092138969091935,0.0
2227,811198,0.0,8.204237168507408e-06,0.0
2228,8112,0.0,0.0002941344237607079,0.0
2229,81121,0.0,0.00035294168269779934,0.0
2230,811211,0.0,0.0,0.0
2231,811212,0.0,0.0,0.0
2232,811213,0.0,0.0,0.0
2233,811219,0.0,5.919301753827207e-05,0.0
2234,8113,0.0,0.0011934644589035412,0.0
2235,81131,0.0,0.0011570087293103495,0.0
2236,811310,0.0,0.0006782481204001936,0.0
2237,8114,0.0,0.0005776377828547916,0.0
2238,81141,0.0,0.00013745396135351475,0.0
2239,811411,0.0,0.0,0.0
2240,811412,0.0,0.0,0.0
2241,81142,0.0,0.00017767920336813156,0.0
2242,811420,0.0,4.535873138466115e-05,0.0
2243,81143,0.0,0.0,0.0
2244,811430,0.0,0.0,0.0
2245,81149,0.0,6.982460462433179e-05,0.0
2246,811490,0.0,3.945859391617643e-06,0.0
2247,812,0.0,0.0028964375237774975,0.0
2248,8121,0.0,0.0032828635934441294,0.013082276364628276
2249,81211,0.0,0.0012045586607839877,0.0
2250,812111,0.0,0.0,0.0
2251,812112,0.0,0.0014554073411435565,0.0
2252,812113,0.0,1.2596691954347508e-06,0.0
2253,81219,0.0,0.00013545875003032103,0.0
2254,812191,0.0,6.599069181010727e-05,0.0
2255,812199,0.0,0.0002517060555304042,0.0
2256,8122,0.0,0.003111235242981572,0.017408471369824582
2257,81221,0.0,0.0014643033263279264,0.0012742660390464378
2258,812210,0.0,0.0012448292902909604,0.0009622894284756305
2259,81222,0.0,0.0006319091684745821,0.0
2260,812220,0.0,0.0005165786411959208,0.0
2261,8123,0.0,0.0005791500222714224,0.0
2262,81231,0.0,0.0001150204264631674,0.0
2263,812310,0.0,9.953452299573788e-05,0.0
2264,81232,0.0,0.00011832117628778669,0.0
2265,812320,0.0,0.00025201345359495786,0.0
2266,81233,0.0,0.00019985932373071607,0.0
2267,812331,0.0,5.882411911489923e-06,0.0
2268,812332,0.0,0.0,0.0
2269,8129,0.0,0.00037963033613369455,0.0
2270,81291,0.0,0.0011677926775194795,0.0
2271,812910,0.0,0.0007253272204913689,0.0
2272,81292,0.0,0.0,0.0
2273,812921,0.0,0.0,0.0
2274,812922,0.0,0.0,0.0
2275,81293,0.0,0.00016820473228312962,0.0
2276,812930,0.0,2.5520122431225415e-05,0.0
2277,81299,0.0,0.00012913680123555126,0.0
2278,812990,0.0,2.661404422956223e-05,0.0
2279,813,0.0,0.0023666256810838,0.0
2280,8131,0.0,0.00046959029589258835,0.0
2281,81311,0.0,0.000255235453317045,0.0
2282,813110,0.0,0.0006219738078249652,0.0
2283,8132,0.0,0.00024082500581813643,0.0
2284,81321,0.0,3.3502660603232786e-05,0.0
2285,813211,0.0,1.2677590987017852e-06,0.0
2286,813212,0.0,0.0,0.0
2287,813219,0.0,1.3800839271577247e-05,0.0
2288,8133,0.0,0.00023926332590850513,0.0
2289,81331,0.0,0.0002029275049161295,0.0
2290,813311,0.0,3.770950273604303e-05,0.0
2291,813312,0.0,2.4188752035732593e-05,0.0
2292,813319,0.0,0.0,0.0
2293,8134,0.0,0.001032831495287224,0.0
2294,81341,0.0,0.0013317201313279904,0.0
2295,813410,0.0,0.0006761211186162545,0.0
2296,8139,0.0,0.0013753807307172678,0.0
2297,81391,0.0,0.00034469545424207153,0.0
2298,813910,0.0,0.0006165113202132915,0.0
2299,81392,0.0,1.4838234107515396e-05,0.0
2300,813920,0.0,4.220670549650728e-05,0.0
2301,81393,0.0,0.0025051425148021316,0.005972985693134042
2302,813930,0.0,0.0015129974447112126,0.003755871711384242
2303,81394,0.0,3.459189825368954e-05,0.0
2304,813940,0.0,6.776822223830931e-06,0.0
2305,81399,0.0,0.0003532479488894014,0.0
2306,813990,0.0,1.1705952850971139e-05,0.0
2307,814,0.0,0.0012536664932059148,0.0
2308,8141,0.0,0.0014268795633349154,0.0
2309,81411,0.0,0.001907754717729526,0.0
2310,814110,0.0,0.001575619017177039,0.0
2311,92,0.0,0.002628339733946581,0.0
2312,921,0.0,0.001861901074101686,0.0
2313,9211,0.0,0.002800918559053288,0.0
2314,92111,0.0,0.0002368747949121423,0.0
2315,921110,0.0,0.0005379068236891098,0.0
2316,92112,0.0,0.0,0.0
2317,921120,0.0,0.00010034057950088684,0.0
2318,92113,0.0,0.00028903755376752724,0.0
2319,921130,0.0,0.00018223663122911185,0.0
2320,92114,0.0,0.0015709165339921685,0.0
2321,921140,0.0,0.0012041370334822347,0.0
2322,92115,0.0,0.0,0.0
2323,921150,0.0,0.0,0.0
2324,92119,0.0,0.00031431766445684273,0.0
2325,921190,0.0,0.0006326136827324065,0.0
2326,922,0.0,0.0016606392211973137,0.0
2327,9221,0.0,0.0016932270540982862,0.0
2328,92211,0.0,0.0003253788107967934,0.0
2329,922110,0.0,0.0003095981070397505,0.0
2330,92212,0.0,0.00011609631157724405,0.0
2331,922120,0.0,0.00016750711835286894,0.0
2332,92213,0.0,0.0001523701281268064,0.0
2333,922130,0.0,0.00019524471087089407,0.0
2334,92214,0.0,0.0,0.0
2335,922140,0.0,4.3910684723785014e-05,0.0
2336,92215,0.0,0.0,0.0
2337,922150,0.0,0.0,0.0
2338,92216,0.0,0.00013143889017910182,0.0
2339,922160,0.0,0.000193771432572693,0.0
2340,92219,0.0,0.0006171339733456021,0.0
2341,922190,0.0,0.0004621916481720583,0.0
2342,923,0.0,0.0018407716478262457,0.0
2343,9231,0.0,0.001556995163303706,0.0
2344,92311,0.0,0.0,0.0
2345,923110,0.0,0.0,0.0
2346,92312,0.0,0.0,0.0
2347,923120,0.0,6.922423810281848e-05,0.0
2348,92313,0.0,0.0012632876438758987,0.0
2349,923130,0.0,0.0006846775781484723,0.0
2350,92314,0.0,0.0,0.0
2351,923140,0.0,0.0,0.0
2352,924,0.0,0.0049120704073390194,0.0015576230353370629
2353,9241,0.0,0.005778448205179449,0.002812606357306604
2354,92411,0.0,0.0001477691188904132,0.0
2355,924110,0.0,5.5919736904622275e-05,0.0
2356,92412,0.0,0.005112877704282163,0.0
2357,924120,0.0,0.008086008421587701,0.0
2358,925,0.0,0.00011228710482113316,0.0
2359,9251,0.0,0.0002357601090620827,0.0
2360,92511,0.0,0.00020161126200988076,0.0
2361,925110,0.0,0.00020100982313061406,0.0
2362,92512,0.0,4.373751349268753e-06,0.0
2363,925120,0.0,0.0,0.0
2364,926,0.0,0.002824139327604977,0.0
2365,9261,0.0,0.002747777065349239,0.0
2366,92611,0.0,0.0012578152855428637,0.0
2367,926110,0.0,0.0016554287190160737,0.0
2368,92612,0.0,0.0003199606223486851,0.0
2369,926120,0.0,0.0002431182831808406,0.0
2370,92613,0.0,0.0,0.0
2371,926130,0.0,0.0,0.0
2372,92614,0.0,0.002463327713745139,0.0
2373,926140,0.0,0.003067594925301625,0.0
2374,92615,0.0,0.00018775028944632236,0.0
2375,926150,0.0,0.00010196372358515258,0.0
2376,927,0.0,0.0,0.0
2377,9271,0.0,0.0,0.0
2378,92711,0.0,0.0,0.0
2379,927110,0.0,0.0,0.0
2380,928,0.0,0.0010699755258705458,0.0
2381,9281,0.0,0.0010558234749315906,0.0
2382,92811,0.0,0.0005080558775369746,0.0
2383,928110,0.0,0.0008449889074045297,0.0
2384,92812,0.0,0.0,0.0
2385,928120,0.0,0.0,0.0
2386,99,0.0,0.0009362149615123402,0.0
2387,999,0.0,0.0006760493684272688,0.0
2388,9999,0.0,0.0006875241341302321,0.0
2389,99999,0.0,0.0008647511541636697,0.0
2390,999999,0.0,0.0010224400901207215,0.0
2391,517210,0.0,6.317575949663754e-05,0.0
2392,517911,0.0,0.0,0.0
2393,517919,0.0,0.0,0.0
2394,51913,0.0,0.0,0.0
2395,519130,0.0,9.61306918697369e-05,0.0
2396,541711,0.0,9.490578220261254e-05,0.0
2397,541712,0.0,1.3304078939017457e-06,0.0
2398,561311,0.0,5.201760410514214e-05,0.0
2399,561312,0.0,0.0,0.0
